"text"
</s><s>Assistant: key:证券品种,value:当日回转交易,交易品种:债券交易型开放式基金,交易品种:上市交易的货币市场基金,交易品种:黄金交易型开放式基金,交易品种:跨境交易型开放式基金,交易品种:跨境上市开放式基金,交易品种:商品期货交易型开放式基金
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者通过盘后固定价格交易买卖创业板股票的，应当向会员提交盘后固定价格委托指令。
</s><s>Assistant: 操作人:投资者,交易方式:盘后固定价格交易,操作:买卖,交易品种:创业板股票,操作人:会员,操作:提交,操作部分:盘后固定价格委托指令
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 基金份额交易可以采用竞价交易、大宗交易等方式。
</s><s>Assistant: 交易品种:基金份额,结果:可以,交易方式:竞价交易,交易方式:大宗交易
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 意向申报不承担成交义务，意向申报指令可以撤销。
</s><s>Assistant: value:意向申报,操作:撤销
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 申报价格最小变动单位为0.001元。
</s><s>Assistant: key:申报价格最小变动单位,value:0.001元
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: LOF份额的申赎申报可以在当日15︰00前撤销。
</s><s>Assistant: 交易品种:LOF,操作部分:份额,操作部分:申赎申报,时间:当日15︰00前,操作:撤销
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者当日通过大宗交易方式买入（以下简称“大宗买入”）的债券ETF份额、黄金ETF份额、上市交易的货币市场基金份额、跨境ETF份额、跨境LOF份额和商品期货ETF份额，当日可以通过大宗交易方式卖出（以下简称“大宗卖出”），次一交易日可以通过竞价交易方式卖出（以下简称“竞价卖出”）。
</s><s>Assistant: 操作人:投资者,时间:当日,交易方式:大宗交易,操作:买入,操作:大宗买入,交易品种:债券ETF份额,交易品种:黄金ETF份额,交易品种:上市交易的货币市场基金份额,交易品种:跨境ETF份额,交易品种:跨境LOF份额,交易品种:商品期货ETF份额,时间:当日,交易方式:大宗交易方式,操作:卖出,操作:大宗卖出,时间:次一交易日,交易方式:竞价交易,操作:卖出,操作:竞价卖出
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 全部质押物设定的质权由乙方所有报价回购未到期以及购回交易未完成资金划付的客户共同享有,甲方所享有的质权不对应具体质押物品种，甲方不得单独就质押物主张行使质权，质押物处置所得由所有客户按债权比例公平受偿。
</s><s>Assistant: 操作部分:全部质押物设定的质权,状态:报价回购未到期,状态:购回交易未完成资金划付,操作人:客户,操作:共同享有,key:甲方所享有的质权,结果:不对应,value:具体质押物品种,操作人:甲方,结果:不得,操作:单独就质押物主张行使,操作部分:质权,操作部分:质押物处置所得,操作人:所有客户,操作:按债权比例公平受偿
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 港股通订单已经申报的，不得更改申报价格或者申报数量，但在联交所允许撤销申报的时段内，未成交申报可以撤销。
</s><s>Assistant: value:港股通订单,状态:已经申报,操作:更改,value:申报价格,or:或者,value:申报数量,时间:在联交所允许撤销申报的时段内,状态:未成交申报,操作:撤销
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 客户需要行使优先认购权的，应最迟于权益登记日的前一个交易日提前购回。
</s><s>Assistant: 操作人:客户,操作:行使,操作部分:优先认购权,op:最迟于,时间:权益登记日的前一个交易日,操作:提前购回
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 业务协议应当约定，待购回期间标的证券涉及跨市场吸收合并的，甲方应当提前购回。
</s><s>Assistant: 时间:待购回期间,交易品种:标的证券,value:跨市场吸收合并,操作人:甲方,操作:提前购回
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 采用单一主体中标方式的，应价申报不可撤销。
</s><s>Assistant: value:单一主体中标,操作部分:应价申报,结果:不可,操作:撤销
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 基金份额采用盘后定价大宗交易方式的，本所接受申报时间为每个交易日15：05至15：30。
</s><s>Assistant: 交易品种:基金份额,交易方式:盘后定价大宗交易方式,系统:本所,key:接受申报时间,时间:每个交易日15：05至15：30
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 发行人拟开展债券回售后转售业务的，可根据相关安排通过交易系统或者本所认可的其他方式实施转售。
</s><s>Assistant: 操作人:发行人,状态:拟开展债券回售后转售业务,value:相关安排,系统:交易系统,or:或者,value:本所认可的其他方式,操作:转售
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者交易、申赎货币ETF时，应当遵守下列规定：（一）当日竞价买入的ETF份额，当日可以赎回；当日大宗买入的ETF份额，次一交易日可以赎回；（二）当日申购的ETF份额，当日可以赎回或者竞价卖出，次一交易日可以大宗卖出。
</s><s>Assistant: 操作人:投资者,操作:交易,操作:申赎,交易品种:货币ETF,时间:当日,操作:竞价买入,操作部分:ETF份额,时间:当日,操作:赎回,时间:当日,操作:大宗买入,操作部分:ETF份额,时间:次一交易日,操作部分:赎回,时间:当日,操作:申购,操作部分:ETF份额,时间:当日,操作:赎回,or:或者,操作:竞价卖出,时间:次一交易日,操作:大宗卖出
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司负责证券公司与客户之间的资金结算，托管机构负责托管机构与所托管集合资产管理计划或定向资产管理客户之间的资金结算。
</s><s>Assistant: 操作人:证券公司,操作:负责,操作部分:证券公司与客户之间的资金结算,操作人:托管机构,操作:负责,操作部分:托管机构与所托管集合资产管理计划或定向资产管理客户之间的资金结算
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者当日买入的港股通标的证券，经确认成交后，在交收前即可卖出。
</s><s>Assistant: 操作人:投资者,时间:当日,操作:买入,交易品种:港股通标的证券,事件:经确认成交后,时间:交收前,操作:卖出
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 收到意向申报的债券投资者可以通过询价成交、协商成交等方式与意向申报发出方达成交易。
</s><s>Assistant: 事件:收到意向申报,操作人:债券投资者,结果:可以,交易方式:询价成交,交易方式:协商成交,操作人:意向申报发出方,操作:达成交易
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 定价申报每笔成交的数量或者交易金额，应当满足协商成交最低限额的要求。
</s><s>Assistant: value:定价申报,数量:每笔成交的数量,or:或者,价格:交易金额,op:满足,value:协商成交最低限额
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者交易、申赎单市场股票ETF时，应当遵守下列规定：（一）当日竞价买入的ETF份额，当日可以赎回；当日大宗买入的ETF份额，次一交易日可以赎回；（二）当日申购的ETF份额，当日可以竞价卖出，次一交易日可以赎回或者大宗卖出；（三）当日赎回得到的股票，当日可以竞价卖出，次一交易日可以用于申购ETF份额或者大宗卖出；（四）当日竞价买入的股票，当日可以用于申购ETF份额；当日大宗买入的股票，次一交易日可以用于申购ETF份额。
</s><s>Assistant: 操作人:投资者,操作:交易,操作:申赎,操作部分:单市场股票ETF,时间:当日,操作:竞价买入,操作部分:ETF份额,时间:当日,操作:赎回,时间:当日,操作:大宗买入,操作部分:ETF份额,时间:次一交易日,操作:赎回,时间:当日,操作:申购,操作部分:ETF份额,时间:当日,操作:竞价卖出,时间:次一交易日,操作:赎回,or:或者,操作:大宗卖出,时间:当日,操作:赎回,操作部分:股票,时间:当日,操作:竞价卖出,时间:次一交易日,操作:申购,操作部分:ETF份额,操作:大宗卖出,时间:当日,操作:竞价买入,操作部分:股票,时间:当日,操作:申购,操作部分:ETF份额,时间:当日,操作:大宗买入,操作部分:股票,时间:次一交易日,操作:申购,操作部分:ETF份额
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 担保资金的存入与提取由证券公司通过中国结算深圳分公司D-COM系统申请办理，并通过证券公司的自营结算备付金账户（自营资金交收账户）和担保资金账户办理相关资金划转。
</s><s>Assistant: 操作部分:担保资金的存入与提取,操作人:证券公司,value:中国结算深圳分公司D-COM系统,操作:申请办理,value:证券公司的自营结算备付金账户,value:自营资金交收账户,value:担保资金账户,操作:办理,操作部分:相关资金划转
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 业务协议应当约定股票质押回购的标的证券为深交所上市的A股股票或其他经深交所和中国结算认可的证券。
</s><s>Assistant: 交易品种:约定股票质押回购,key:证券,value:深交所上市的A股股票或其他经深交所和中国结算认可的证券
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 初始交易申报价格和提前购回价格的最小变动单位为人民币0.001元。
</s><s>Assistant: 价格:初始交易申报价格,价格:提前购回价格,key:最小变动单位,价格:人民币0.001元
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 本所对约定号、证券代码、买卖方向、价格、数量等各项要素均匹配的成交申报进行成交确认。
</s><s>Assistant: 系统:本所,value:证券代码,value:买卖方向,value:价格,value:数量,操作部分:各项要素均匹配的成交申报,操作:成交确认
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 在联交所上市交易的下列证券，符合相应条件的，可以作为港股通标的证券：（一）股票；（二）股票ETF。
</s><s>Assistant: key:证券,交易品种:证券,value:股票,value:股票ETF
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者当日买入的中国存托凭证，当日不得卖出，本所另有规定的除外。
</s><s>Assistant: 操作人:投资者,时间:当日,操作:买入,操作部分:中国存托凭证,时间:当日,操作:不得卖出
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 停牌期间，可以申报，也可以撤销申报。
</s><s>Assistant: 时间:停牌期间,操作:申报,操作:撤销申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: （二）乙方不得主动要求甲方提前购回，但发生标的证券涉及吸收合并、要约收购、权证发行、债转股、公司缩股或分立等事件以及客户协议约定的其他情形的除外。
</s><s>Assistant: 操作人:乙方,结果:不得,操作:主动要求,操作部分:甲方提前购回,事件:发生标的证券涉及吸收合并、要约收购、权证发行、债转股、公司缩股或分立等事件,value:客户协议约定的其他情形
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 债券投资者可以通过本所交易系统提交转托管申报，将持有的已上市流通跨市场债券在不同登记结算机构间进行托管转移。
</s><s>Assistant: 操作人:债券投资者,结果:可以,系统:本所交易系统,操作:提交,操作部分:转托管申报,操作部分:持有的已上市流通跨市场债券,value:不同登记结算机构间,操作:托管转移
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 有效申报价格范围计算结果按照四舍五入原则取至价格最小变动单位。
</s><s>Assistant: key:有效申报价格范围,value:四舍五入原则,op:取至,价格:价格最小变动单位
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 本所可根据市场情况采取减少持仓或者其他方式办理。
</s><s>Assistant: 系统:本所,value:减少持仓,or:或者,value:其他方式
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 中国结算根据中国结算香港的交收结果，与境内结算参与人完成结算。
</s><s>Assistant: 系统:中国结算,系统:中国结算香港,操作人:境内结算参与人,操作:完成结算
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 客户协议应约定约定购回式证券交易的标的证券为深交所上市交易的股票、基金和债券。
</s><s>Assistant: key:约定购回式证券交易的标的证券,系统:深交所,交易品种:股票,交易品种:基金,交易品种:债券
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 结算方式为多边净额结算，并且符合以下条件的报价，报价方可以选择在本所连续匹配阶段的整时点按照连续匹配的相关规定参与限价申报的匹配成交：(一)报价面向全市场发送；(二)申报价格、申报数量符合匹配成交的相关规定；(三)未设置全额成交要求；(四)本所规定的其他条件。
</s><s>Assistant: key:结算方式,value:多边净额结算,操作人:报价方,结果:可以,系统:本所,时间:连续匹配阶段的整时点,value:连续匹配,操作:参与,操作部分:限价申报的匹配成交,交易方式:匹配成交,操作:未设置,操作部分:全额成交要求,系统:本所
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司应当按照客户有效初始委托的时间先后顺序向交易系统申报初始交易，并即时冻结客户资金账户内的相应资金。
</s><s>Assistant: 操作人:证券公司,操作:按照客户有效初始委托的时间先后顺序向交易系统申报,操作部分:初始交易,操作:即时冻结,操作部分:客户资金账户内的相应资金
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 询价方可以撤销未成交的询价请求，被询价方可以撤销未成交的询价回复。
</s><s>Assistant: 操作人:询价方,结果:可以,操作:撤销,操作部分:未成交的询价请求,操作人:被询价方,结果:可以,操作:撤销,操作部分:未成交的询价回复
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 当日匹配成交无成交的，以前收盘价为当日收盘价。
</s><s>Assistant: 时间:当日,交易方式:匹配成交,状态:无成交,价格:前收盘价,key:当日收盘价
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司参与约定购回式证券交易，由中国结算深圳分公司每日对该证券公司当日全部约定购回式证券交易（包括初始交易、购回交易）进行逐笔全额清算，并于次一交易日根据清算结果在证券公司已开立的自营和客户资金交收账户之间进行资金划付，在证券公司专用证券账户和客户证券账户之间进行证券划付。
</s><s>Assistant: 操作人:证券公司,操作:参与,操作部分:约定购回式证券交易,操作人:中国结算深圳分公司,时间:每日,操作部分:该证券公司当日全部约定购回式证券交易（包括初始交易、购回交易）,操作:进行逐笔全额清算,时间:次一交易日,value:清算结果,操作部分:在证券公司已开立的自营和客户资金交收账户之间,操作:进行资金划付,操作部分:在证券公司专用证券账户和客户证券账户之间,操作:进行证券划付
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 复牌后，境外发行人中国存托凭证继续在本所市场交易15个交易日。
</s><s>Assistant: 事件:复牌后,时间:15个交易日
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 采用盘后定价大宗交易方式的，本所接受申报的时间为每个交易日15:05至15:30。
</s><s>Assistant: 交易方式:盘后定价大宗交易,系统:本所,操作:申报,key:时间,时间:每个交易日15:05至15:30
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 竞买日前，卖方可以修改竞买预约要素或者取消预约。
</s><s>Assistant: 时间:竞买日前,操作人:卖方,结果:可以,操作:修改,操作部分:竞买预约要素,or:或者,操作:取消,操作部分:预约
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 当天全天停牌、处于临时停牌期间或停牌至收市的证券，本所不接受其协议大宗交易申报。
</s><s>Assistant: 状态:当天全天停牌、处于临时停牌期间或停牌至收市,交易品种:证券,系统:本所,结果:不接受,操作:协议大宗交易申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 每个交易日的15：05至15：30为盘后定价交易时间。
</s><s>Assistant: 时间:每个交易日,时间:15：05至15：30,key:盘后定价交易时间
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 在应价方提交有效的应价申报前，卖方申请并经本所认可后，可以撤销竞买发起申报。
</s><s>Assistant: 事件:应价方提交有效的应价申报前,操作人:卖方,事件:申请并经本所认可后,结果:可以,操作:撤销,操作部分:竞买发起申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 连续竞价时，成交价的确定原则为：（一）最高买入申报与最低卖出申报价格相同，以该价格为成交价；（二）买入申报价格高于集中申报簿当时最低卖出申报价格时，以集中申报簿当时的最低卖出申报价格为成交价；（三）卖出申报价格低于集中申报簿当时最高买入申报价格时，以集中申报簿当时的最高买入申报价格为成交价。
</s><s>Assistant: value:连续竞价,状态:最高买入申报与最低卖出申报价格相同,价格:该价格,key:成交价,状态:买入申报价格高于集中申报簿当时最低卖出申报价格时,价格:集中申报簿当时的最低卖出申报价格,key:成交价,状态:卖出申报价格低于集中申报簿当时最高买入申报价格时,价格:集中申报簿当时的最高买入申报价格,key:成交价
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 中国结算及中国结算香港办理供股、公开配售等业务，根据香港结算供股、公开配售股份到账时间，在收到权益证券当日进行业务处理，相应权益证券于处理日次一H股“全流通”交易日上市交易。
</s><s>Assistant: 系统:中国结算,系统:中国结算香港,系统:香港结算,时间:收到权益证券当日,操作:业务处理,交易品种:相应权益证券,时间:处理日次一H股“全流通”交易日,操作:上市交易
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 标的证券暂停交易，且恢复交易日在融资融券债务到期日之后的，融资融券的期限可以顺延，顺延的具体期限由会员与其客户自行约定。
</s><s>Assistant: 交易品种:标的证券,状态:暂停交易，且恢复交易日在融资融券债务到期日之后,操作人:会员与其客户,操作部分:自行约定
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 深股通标的证券为创业板股票的，可以采用盘后固定价格申报方式。
</s><s>Assistant: key:深股通标的证券,value:创业板股票,交易方式:盘后固定价格申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 连续匹配、盘中临时停牌复牌集合匹配阶段，国债、地方政府债券、政府支持债券、政策性金融债等的有效申报价格范围为匹配成交最近成交价的上下10%，其他债券的有效申报价格范围为匹配成交最近成交价的上下20%。
</s><s>Assistant: 时间:连续匹配,时间:盘中临时停牌复牌集合匹配阶段,交易品种:国债,交易品种:地方政府债券,交易品种:政府支持债券,交易品种:政策性金融债,key:有效申报价格范围,价格:匹配成交最近成交价的上下10%,交易品种:其他债券,key:有效申报价格范围,价格:匹配成交最近成交价的上下20%
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 客户进行向不特定对象发行的可转债申购、买入时，校验客户是否为专业投资者。
</s><s>Assistant: 操作人:客户,交易品种:向不特定对象发行的可转债,操作:申购,操作:买入,操作:校验,操作部分:客户是否为专业投资者
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 基金发生权益分派的，在权益登记日次一交易日进行除权除息处理。
</s><s>Assistant: 交易品种:基金,事件:发生权益分派,时间:权益登记日次一交易日,操作:除权除息
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 15:30至20:00申报的债券交易，结算方式应当为逐笔全额结算，且债券现券交易结算日（或者债券回购交易的首次结算日）不得为交易当日。
</s><s>Assistant: 时间:15:30至20:00,操作:申报,交易品种:债券,key:结算方式,value:逐笔全额结算,key:债券现券交易结算日,or:或者,key:债券回购交易的首次结算日,op:不得为,时间:交易当日
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 客户信用证券账户内的证券，出现被调出可充抵保证金证券范围、被暂停交易、被实行风险警示等特殊情形或者因权益处理等产生尚未到账的在途证券，会员在计算客户维持担保比例时，可以根据与客户的约定按照公允价格或者其他定价方式计算其市值。
</s><s>Assistant: key:特殊情形,key:因权益处理等产生尚未到账的在途证券,操作人:会员,事件:计算客户维持担保比例,or:或者,操作:计算,操作部分:其市值
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 质押券或担保资金转出后，不再作为证券公司报价回购交易履约担保的质押物。
</s><s>Assistant: 操作部分:质押券,or:或,操作部分:担保资金,事件:转出后,结果:不再作为,value:证券公司报价回购交易履约担保的质押物
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 卖出股票时，余额不足100股部分，应当一次性申报卖出。
</s><s>Assistant: 操作:卖出,交易品种:股票,操作部分:余额不足100股部分,操作:一次性申报卖出
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 集合竞价的所有交易以同一价格成交。
</s><s>Assistant: value:集合竞价,价格:同一价格,结果:成交
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 甲方初始委托申报成功后，即视为甲方同意并接受当日公布的该品种报价。
</s><s>Assistant: 事件:甲方初始委托申报成功后,操作人:甲方,操作:同意,操作:接受,操作部分:当日公布的该品种报价
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 合约到期前，会员可以根据客户的申请为客户办理展期，每次展期的期限最长不得超过六个月。
</s><s>Assistant: 事件:合约到期,操作人:，会,结果:员可
</s>"
